id,meaning_id,lemma_id,lemma,lang,pos,meaning_ru,meaning_en,concept_id,category_id
18515,75374,64333,rehennellä,krl,VERB,печь на углях,,,
18516,75372,64334,rehentyä,krl,VERB,печь на углях,,,
18517,75375,64335,rehottua,krl,VERB,быть открытым настежь,,,
18518,79516,67862,reigäni,krl,NOUN,дырочка,hole (dimin.),,
18519,86683,74033,reikä,krl,NOUN,"дыра, отверстие",,,
18520,46676,40787,reisi,krl,NOUN,бедро,,383,B12
18521,75376,64336,reissata,krl,VERB,"пробовать, пытаться","to attempt, to try",,
18522,75377,64337,reissellä,krl,VERB,пробовать,to try,,
18523,29281,25459,reizi,krl,NOUN,"ляжка, бедро",,383,B12
18524,46683,40794,reiz’,krl,NOUN,бедро,,383,B12
18525,46679,40790,reiži,krl,NOUN,бедро,,383,B12
18526,47115,41208,rejät,krl,NOUN,сопли,snot,417,B12
18527,75378,64338,reketellä,krl,VERB,звонко смеяться,,,
18528,75379,64339,rekettyä,krl,VERB,звонко смеяться,,,
18529,56427,49646,reki,krl,NOUN,сани,,1187,B38
18530,47112,41205,rekä,krl,NOUN,сопли,snot,417,B12
18531,75380,64340,rellottua,krl,VERB,лежать раскинувшись,,,
18532,29282,25460,rel’sat,krl,NOUN,рельсы,,,
18533,50565,44378,remeni,krl,NOUN,ремень,,668,B182
18534,81691,44378,remeni,krl,NOUN,чересседельник,,,
18535,50566,44379,remen’,krl,NOUN,ремень,,668,B182
18536,55187,48571,renduija,krl,VERB,арендовать,,1069,B36
18537,55188,48572,renduiji,krl,VERB,арендовать,,1069,B36
18538,29283,25461,rengi,krl,NOUN,ведро,bucket,1126,B373
18539,50781,44576,renkahat,krl,NOUN,серьги,,685,B182
18540,55820,49129,renki,krl,NOUN,ведро,bucket,1126,B373
18541,77567,66230,repa,krl,NOUN,репа,turnip,,
