id,meaning_id,lemma_id,lemma,lang,pos,meaning_ru,meaning_en,concept_id,category_id
4283,91389,78475,nowzelta,lud,VERB,вставать,,,
4284,90116,77194,nozniččimed,lud,NOUN,ножницы,,,
4285,91392,78478,nožne,lud,NOUN,ножны,,,
4286,3484,3457,nu,lud,INTJ,ну,,,
4287,45760,39920,nuad,lud,PRON,те,those,309,B11
4288,53531,47124,nuage,lud,NOUN,клин (деревянный),,911,B351
4289,53526,47119,nuagle,lud,NOUN,гвоздь,,910,B351
4290,53621,47119,nuagle,lud,NOUN,клин (деревянный),,911,B351
4291,53388,46991,nuat’t’,lud,NOUN,ботва,,895,B34
4292,49314,43224,nukkuda,lud,VERB,дремать,,560,B17
4293,91628,78702,nul’l’,lud,NUM,ноль,,,
4294,25033,22249,numer,lud,NOUN,номер (в гостинице),,,
4295,56057,49351,nuodivo,lud,NOUN,костер,,1152,B374
4296,56093,49351,nuodivo,lud,NOUN,нодья (особый вид костра),,1154,B374
4297,33406,28756,nuokke,lud,NOUN,галка,,,
4298,53911,47472,nuoli,lud,NOUN,стрела,,950,B353
4299,46273,40405,nuolta,lud,VERB,лизать,,352,B12
4300,56467,49686,nuor,lud,NOUN,веревка,,1192,B38
4301,33344,28700,nuoraine,lud,NOUN,верёвочка,,,
4302,56725,49877,nuore,lud,ADJ,молодой,,1209,B411
4303,33343,28699,nuore,lud,NOUN,верёвка,,1192,B38
4304,56722,49874,nuori,lud,ADJ,молодой,,1209,B411
4305,91663,78737,nuorin,lud,ADJ,"самый младший, самый молодой",,,
4306,89647,76743,nuorita,lud,VERB,привязывать верёвкой,,,
4307,90861,77947,nuorižo,lud,NOUN,молодёжь,,,
4308,24866,22129,nuor’,lud,ADJ,молодой,,1209,B411
4309,53059,46708,nuor’ lambaz,lud,PHRASE,ярка,,865,B331
4310,54178,47714,nuot,lud,NOUN,невод,,973,B353
4311,54176,47712,nuott,lud,NOUN,невод,,973,B353
4312,54172,47708,nuotta,lud,NOUN,невод,,973,B353
4313,54177,47713,nuotte,lud,NOUN,невод,,973,B353
4314,52505,46192,nur’m,lud,NOUN,"луг, лужайка",,811,B324
4315,15988,14425,nuužnik,lud,NOUN,туалет,,,
4316,50602,44415,nyble,lud,NOUN,пуговица,,671,B182
4317,50603,44416,nybl’,lud,NOUN,пуговица,,671,B182
4318,35712,30706,nygy,lud,ADV,сейчас,,1421,C3
4319,86248,73630,nygyd,lud,ADV,сейчас,,,
4320,77044,65749,nygyde,lud,ADV,"сейчас, теперь",,1421,C3
4321,74589,63646,nygyy,lud,ADV,сейчас,,,
4322,74590,63646,nygyy,lud,ADV,теперь,,,
4323,59327,52301,nygyö,lud,ADV,теперь,,1421,C3
4324,59329,52303,nygyöi,lud,ADV,теперь,,1421,C3
4325,91141,78231,nygyöite,lud,ADV,"сейчас, теперь",,,
4326,77302,65978,nygöi,lud,ADV,сейчас,,,
4327,54281,47817,nylgeda,lud,VERB,сдирать шкуру (с животных),,984,B353
4328,54283,47819,nylgedä,lud,VERB,сдирать шкуру (с животных),,984,B353
4329,54282,47818,nylgei,lud,VERB,сдирать шкуру (с животных),,984,B353
4330,54284,47820,nylkta,lud,VERB,сдирать шкуру (с животных),,984,B353
4331,47137,41230,nystada,lud,VERB,нюхать,,418,B12
4332,45586,39755,näbed,lud,ADJ,красивый,,293,B11
4333,78697,39755,näbed,lud,ADJ,стройный,,,
4334,16072,14509,nägemiine,lud,NOUN,видимость ,,,
4335,84709,72242,nägemine,lud,NOUN,встреча,,,
4336,49438,43348,nägišta,lud,VERB,замечать,,569,B17
4337,49437,43347,nägištada,lud,VERB,замечать,,569,B17
4338,78007,66633,nägyda,lud,VERB,"видеться, виднеться",,,
4339,76734,65491,nägövin,lud,ADV,явственно,,,
4340,78611,67166,näh,lud,POSTP,для,,,
4341,47042,41136,nähta,lud,VERB,видеть (обладать зрением),,409,B12
4342,49504,41136,nähta,lud,VERB,видеть,,568,B17
4343,49505,41136,nähta,lud,VERB,замечать,,569,B17
4344,15962,14399,nähtavyys,lud,NOUN,достопримечательность,,,
4345,47040,41134,nähtä,lud,VERB,видеть (обладать зрением),,409,B12
4346,49502,41134,nähtä,lud,VERB,видеть,,568,B17
4347,49503,41134,nähtä,lud,VERB,замечать,,569,B17
4348,73065,62297,näivištydä,lud,VERB,дрябнуть,,,
4349,72532,61811,näivištynny,lud,ADJ,дряблый,,,
4350,33441,28783,nälge,lud,NOUN,голод,,645,B181
4351,50299,44116,näl’g,lud,NOUN,голод,,645,B181
4352,73941,63041,nämä,lud,PRON,эти,,,
4353,46469,40594,nänni,lud,NOUN,грудь (женская),,366,B12
4354,46471,40596,nän’n’,lud,NOUN,грудь (женская),,366,B12
4355,58304,51351,näp,lud,NOUN,"щепоть, щепотка",,1337,C1
4356,58302,51349,näpp,lud,NOUN,"щепоть, щепотка",,1337,C1
4357,58299,51346,näppi,lud,NOUN,"щепоть, щепотка",,1337,C1
4358,77349,66024,näppipiirai,lud,NOUN,калитка,,,
4359,43157,37403,näre,lud,NOUN,ель,spruce,109,A322
4360,73066,62298,närittädä,lud,VERB,"дразнить, травить",,,
4361,32655,28290,nävärgäine,lud,NOUN,буравчик,,,
4362,48078,42085,näyttädä,lud,VERB,показывать,,479,B15
4363,46891,40988,n’aba,lud,NOUN,пуп,,396,B12
4364,57377,50478,n’akut,lud,NOUN,вепсы,,1262,B42
4365,44128,38349,n’auguda,lud,VERB,мяукать,"to meow, to mew",173,A411
4366,90559,77647,n’el’l’äi,lud,ADV,вчетвером,,,
4367,90374,77447,n’emuoi,lud,ADJ,немой,,,
4368,91697,78770,n’erničaita,lud,VERB,нервничать,,,
4369,76589,65366,n’okal,lud,ADV,ничком,,,
4370,3551,3521,n’okke,lud,NOUN,"сторона, угол",,,
4371,51417,45185,n’opata,lud,VERB,целовать,,729,B22
4372,44529,38737,n’uak,lud,NOUN,галка,jackdaw,210,A42
4373,44523,38731,n’uakk,lud,NOUN,галка,jackdaw,210,A42
4374,44527,38735,n’uakke,lud,NOUN,галка,jackdaw,210,A42
4375,53387,46990,n’uatti,lud,NOUN,ботва,,895,B34
4376,47136,41229,n’uhtada,lud,VERB,нюхать,,418,B12
4377,49313,43223,n’ukkuda,lud,VERB,дремать,,560,B17
4378,32635,28270,n’umal,lud,NOUN,Бог,,,
4379,44464,38674,n’uok,lud,NOUN,клюв,beak,203,A42
4380,44463,38673,n’uokke,lud,NOUN,клюв,beak,203,A42
4381,73092,62321,n’uokkida,lud,VERB,клевать,,,
4382,73127,62351,n’ustada,lud,VERB,нюхать,,,
4383,47138,41231,n’uusta,lud,VERB,нюхать,,418,B12
4384,73130,62354,obbeita,lud,VERB,обивать,,,
4385,72685,61953,obdelke,lud,NOUN,обделка,,,
4386,72686,61954,oboz,lud,NOUN,обоз,,,
4387,90370,77443,oboze,lud,NOUN,обоз,,,
4388,34904,30022,obraz,lud,NOUN,икона,,,
4389,91286,78369,obraze,lud,NOUN,"икона, образ",,,
4390,72684,61952,obšivke,lud,NOUN,обшивка,,,
4391,46203,40339,occ,lud,NOUN,лоб,,345,B12
4392,57606,50700,oddihuota,lud,VERB,отдыхать,,1278,B43
4393,91248,78336,oddohnida,lud,VERB,отдыхать,,,
4394,50972,44765,odejal,lud,NOUN,одеяло,,697,B182
4395,76593,65369,odnako,lud,X,однако,,,
4396,34831,29951,odva,lud,ADV,"едва, еле",,,
4397,50967,44760,od’al,lud,NOUN,одеяло,,697,B182
4398,50968,44761,od’d’al,lud,NOUN,одеяло,,697,B182
4399,50970,44763,od’d’ale,lud,NOUN,одеяло,,697,B182
4400,89646,76742,od’d’uale,lud,NOUN,одеяло,,,
4401,91695,78769,oficer,lud,NOUN,офицер,,,
4402,90105,77184,oficere,lud,NOUN,офицер,,,
4403,43753,37990,ogahaane,lud,NOUN,ость ячменя,beard,140,A33
4404,56506,49706,ogal,lud,NOUN,зарубка,,1194,B38
4405,43752,37989,ogas,lud,NOUN,ость ячменя,beard,140,A33
4406,72689,61957,ogorod,lud,NOUN,ограда,,,
4407,91468,78547,ogromadnuoi,lud,ADJ,"громадный, огромный",,,
4408,78476,67049,ogurčče,lud,NOUN,огурец,,,
4409,91221,78310,oh,lud,INTJ,ох,,,
4410,78097,66711,ohd’adai,lud,NOUN,директор,,,
4411,78099,66713,ohd’aj,lud,NOUN,режиссёр,,,
4412,33365,28720,ohd’aksed,lud,NOUN,вожжи,,,
4413,72832,62093,ohd’as,lud,NOUN,вожжа,,,
4414,52808,46487,ohd’ased,lud,NOUN,вожжи,,843,B331
4415,48402,42374,ohd’ata,lud,VERB,"править, управлять",,502,B15
4416,48406,42376,ohd’atta,lud,VERB,"править, управлять",,502,B15
4417,52806,46485,ohjaksed,lud,NOUN,вожжи,,843,B331
4418,52807,46486,ohjaksed’,lud,NOUN,вожжи,,843,B331
4419,52803,46482,ohjakset,lud,NOUN,вожжи,,843,B331
4420,85931,73349,ohot,lud,NOUN,охота,,,
4421,91145,78235,ohottida,lud,VERB,охотиться,,,
4422,72701,61967,ohvotnikke,lud,NOUN,охотник,,,
4423,77315,65991,oi,lud,INTJ,ой ,,,
4424,72598,61874,oiged,lud,ADV,прямо,,,
4425,58567,51589,oiged,lud,ADJ,прямой,,1364,C2
4426,58666,51589,oiged,lud,ADJ,правый,,1365,C2
4427,72592,61868,oigeda,lud,ADV,направо,,,
4428,76308,65134,oigedah,lud,ADV,вправо,,,
4429,76307,65133,oigedai,lud,ADV,вправо,,,
4430,58566,51588,oigei,lud,ADJ,прямой,,1364,C2
4431,58665,51588,oigei,lud,ADJ,правый,,1365,C2
4432,84706,72239,oigendan,lud,VERB,"выпрямить, расправлять",,,
4433,13616,12292,oja,lud,NOUN,ручей,"brook, stream",44,A21
4434,72652,12292,oja,lud,NOUN,канава,,,
4435,89645,76741,ojaine,lud,NOUN,ручеёк,,,
4436,90018,77098,ojojoi,lud,INTJ,ой-ой-ой,,,
4437,56604,49767,okl’uččim,lud,NOUN,уключина весла,,1200,B38
4438,90052,77130,okooppe,lud,NOUN,окоп,,,
4439,89933,77022,okope,lud,NOUN,окоп,,,
4440,43043,37298,oks,lud,NOUN,ветвь,"branch, bough",94,A321
4441,72540,61819,oksakas,lud,ADJ,суковатый,,,
4442,43045,37300,okse,lud,NOUN,ветвь,"branch, bough",94,A321
4443,72861,37300,okse,lud,NOUN,сук,,,
4444,46916,41013,oksendai,lud,VERB,"рвать, тошнить",,398,B12
4445,46915,41012,okseta,lud,VERB,"рвать, тошнить",,398,B12
4446,72837,62098,okšeta,lud,VERB,блевать,,,
4447,56035,49329,ola,lud,NOUN,кремень,,1149,B374
4448,73770,62877,olan’d’,lud,NOUN,оладья,,,
4449,34419,29603,olda,lud,VERB,быть,,571,B17
4450,91771,78844,olda d’ovte,lud,PHRASE,бить баклуши,,,
4451,48062,42070,olda tiel,lud,PHRASE,мешать (быть помехой),,478,B15
4452,46417,40544,olda vaikkani,lud,PHRASE,замолчать,,361,B12
4453,72834,62095,oleksendelda,lud,VERB,бывать,,,
4454,32667,28302,oleksendelnu,lud,ADJ,бывалый,,,
4455,74613,63670,oletelta,lud,VERB,"случаться, происходить",,,
4456,76523,65307,olgai,lud,ADV,ладно,,,
4457,52447,46135,olgi,lud,NOUN,солома,,805,B323
4458,46432,40559,olgupiä,lud,NOUN,плечо,,363,B12
4459,32599,28235,oltari,lud,NOUN,алтарь,,,
4460,52451,46139,ol’g,lud,NOUN,солома,,805,B323
4461,45777,39937,oma,lud,PRON,свой,,313,B11
4462,23941,21421,oma,lud,ADJ,"свой, родной",,,
4463,16065,14502,omahiine,lud,NOUN,родственник  ,,,
4464,78022,66641,omamualaine,lud,NOUN,земляк,,,
4465,53657,47238,ombelii,lud,NOUN,портной,,926,B351
4466,72993,62238,ombelmas,lud,NOUN,шов,,,
4467,50643,44456,ombelta,lud,VERB,шить,,675,B182
4468,50642,44455,ombeltta,lud,VERB,шить,,675,B182
4469,50644,44457,ombel’ta,lud,VERB,шить,,675,B182
4470,53658,47239,omblii,lud,NOUN,портной,,926,B351
4471,77996,66622,omistada,lud,VERB,посвящать,,,
4472,73025,62267,on dielot,lud,PHRASE,хлопоты (есть дела),,,
4473,43024,37279,onduz,lud,NOUN,дупло,tree hollow,91,A321
4474,43025,37280,ondž,lud,NOUN,дупло,tree hollow,91,A321
4475,53998,47559,ong,lud,NOUN,крючок рыболовный,,959,B353
4476,53995,47556,ongi,lud,NOUN,крючок рыболовный,,959,B353
4477,72908,47556,ongi,lud,NOUN,уда,,,
4478,54059,47595,onginiitiine,lud,NOUN,леска,,961,B353
4479,54042,47578,ongiruag,lud,NOUN,удилище,,960,B353
4480,54043,47579,ongiruage,lud,NOUN,удилище,,960,B353
4481,73272,62468,ongittada,lud,VERB,удить,,,
4482,90144,77222,onnakko,lud,PUNCT,однако,,,
4483,43023,37278,onzi,lud,NOUN,дупло,tree hollow,91,A321
4484,15899,14336,opastada,lud,VERB,учить	,,,
4485,57758,50842,opastai,lud,VERB,учить,,1291,B511
4486,15902,14339,opastai,lud,NOUN,учитель,,,
4487,15900,14337,opastuda,lud,VERB,"учиться, обучаться",,,
4488,15903,14340,opastui,lud,NOUN,"ученик, школьник ",,,
4489,15898,14335,opastund,lud,NOUN,"учеба, образование, обучение	",,,
4490,78616,67171,opastundkniig,lud,NOUN,учебник,,,
4491,16059,14496,opastuskniig,lud,NOUN,учебник ,,,
4492,78145,66748,opastuz,lud,NOUN,образование,,,
4493,90271,77347,operacai,lud,NOUN,операция,,,
4494,77907,66537,operator,lud,NOUN,оператор,,,
4495,78430,67010,opisto,lud,NOUN,техникум,,,
4496,73206,62411,opitelta,lud,VERB,ощупывать (пробовать),,,
4497,15908,14345,opišto,lud,NOUN,училище,,,
4498,57757,50841,oppastada,lud,VERB,учить,,1291,B511
4499,48167,42155,oppida,lud,VERB,"трогать, прикасаться",,485,B15
4500,50016,42155,oppida,lud,VERB,пробовать (на вкус),,619,B181
4501,74684,63737,oppiteluz,lud,NOUN,опыт,,,
4502,77362,66037,opuaru,lud,NOUN,опара,,,
4503,90064,77142,opät’,lud,ADV,опять,,,
4504,48170,42158,op’ta,lud,VERB,"трогать, прикасаться",,485,B15
4505,50017,42158,op’ta,lud,VERB,пробовать (на вкус),,619,B181
4506,53641,47222,ora,lud,NOUN,сверло,,925,B351
4507,54838,48294,oraane,lud,NOUN,шило,,1037,B356
4508,52183,45879,orahaižed,lud,NOUN,всходы,,783,B321
4509,44014,38237,orahankarvaine,lud,ADJ,зеленый,green,162,A36
4510,52180,45876,orahat,lud,NOUN,всходы,,783,B321
4511,54837,48293,oraine,lud,NOUN,шило,,1037,B356
4512,44271,38487,orau,lud,NOUN,белка,squirrel (mammal),186,A412
4513,32660,28295,orav,lud,NOUN,белка,,,
4514,16094,14531,orazkuu,lud,NOUN,май,,,
4515,56936,50068,orbuoi,lud,NOUN,сирота,,1225,B412
4516,78274,66863,organizacii,lud,NOUN,организация,,,
4517,77918,66548,organizuita,lud,VERB,организовывать,,,
4518,52722,46401,orih,lud,NOUN,мерин,,834,B331
4519,42788,37056,ork,lud,NOUN,низина,lowland,67,A22
4520,44801,39002,orl,lud,NOUN,орёл,eagle,235,A42
4521,81903,69905,orle,lud,NOUN,орёл,eagle,235,A42
4522,44268,38484,orov,lud,NOUN,белка,squirrel (mammal),186,A412
4523,78557,67121,orož,lud,NOUN,ружьё,,,
4524,91708,78780,oruš,lud,NOUN,"ружьё, оружие",,,
4525,53900,47461,oruž,lud,NOUN,ружье,,948,B353
4526,53898,47459,oružd’,lud,NOUN,ружье,,948,B353
4527,55717,49034,orzi,lud,NOUN,"поперечная полка во всю ширину избы, воронец",,1118,B372
4528,55719,49036,orz’,lud,NOUN,"поперечная полка во всю ширину избы, воронец",,1118,B372
4529,52726,46405,or’h,lud,NOUN,мерин,,834,B331
4530,72698,61965,osle,lud,NOUN,осел,,,
4531,73774,62881,osnounom,lud,ADV,в основном,,,
4532,90958,78044,osobi,lud,ADV,отдельно,,,
4533,91486,78564,osoblivuoi,lud,ADJ,"особый, особенный",,,
4534,72697,61964,osse,lud,NOUN,ось,,,
4535,25052,22268,ostada,lud,VERB,покупать,,1050,B36
4536,15991,14428,ostai,lud,NOUN,покупатель	,,,
4537,55012,48405,ostta,lud,VERB,покупать,,1050,B36
4538,90131,77209,ostupida,lud,VERB,отступать,,,
4539,77288,65965,osvobodida,lud,VERB,освобождать,,,
4540,91464,78544,otdihaita,lud,VERB,отдыхать,,,
4541,73133,62357,otkažida,lud,VERB,отказывать,,,
4542,47822,41852,otta,lud,VERB,брать,,462,B15
4543,16157,14596,ottada,lud,VERB,"брать, взять, забирать",,462,B15
4544,73012,14596,ottada,lud,VERB,взимать,,,
4545,73063,14596,ottada,lud,VERB,драть (кору),,,
4546,73080,14596,ottada,lud,VERB,захватывать,,,
4547,73244,14596,ottada,lud,VERB,снимать (икону со стены),,,
4548,48551,42511,ottada nimi,lud,PHRASE,называть,,511,B15
4549,47821,41851,ottai,lud,VERB,брать,,462,B15
4550,91824,78897,ottasta,lud,VERB,браться,,,
4551,78132,66740,ottolaps’,lud,NOUN,приёмный ребёнок,,,
4552,90973,78059,otvečuoita,lud,VERB,отвечать,,,
4553,46444,40571,oug,lud,NOUN,плечо,,363,B12
4554,52468,40571,oug,lud,NOUN,солома,,805,B323
4555,46443,40570,ouganpiä,lud,NOUN,плечо,,363,B12
4556,45644,39811,ounas,lud,ADJ,хитрый,,297,B11
4557,73281,62477,ounastada,lud,VERB,хитрить,,,
4558,45643,39810,ounaz,lud,ADJ,хитрый,,297,B11
4559,45669,39833,oza,lud,NOUN,счастье,,300,B11
4560,53928,47489,ozaata,lud,VERB,попадать в цель,,952,B353
4561,91648,78721,ozaine,lud,NOUN,"доля, долюшка",,,
4562,53927,47488,ozaita,lud,VERB,попадать в цель,,952,B353
4563,53926,47487,ozaitta,lud,VERB,попадать в цель,,952,B353
4564,78244,66837,ozakas,lud,ADJ,счастливый,,,
4565,77981,66607,ozakkahamb,lud,ADJ,более счастливый,,,
4566,78236,66829,ozaks,lud,ADV,к счастью,,,
4567,78038,66656,ozatoi,lud,ADJ,"несчастный, несчастливый",,,
4568,34854,29972,ozr,lud,NOUN,жито,,,
4569,43750,29972,ozr,lud,NOUN,ячмень,barley,139,A33
4570,43738,37976,ozre,lud,NOUN,ячмень,barley,139,A33
4571,48079,42086,ozutada,lud,VERB,показывать,,479,B15
4572,15938,14375,ozutelii,lud,NOUN,актер	,,,
4573,78070,66684,ozutelta,lud,VERB,показывать,,,
4574,76559,65340,ozutettavakš,lud,ADV,напоказ,,,
4575,78283,66870,ozutez,lud,NOUN,"образец, пример",,,
4576,48077,42084,ozuttada,lud,VERB,показывать,,479,B15
4577,78086,66700,ozutteluz,lud,NOUN,спектакль,,,
4578,74649,63707,ozutuz,lud,NOUN,выставка,,,
4579,76587,65364,očalle,lud,ADV,ничком,,,
4580,72702,61968,očkad,lud,NOUN,очки,,,
4581,46201,40337,očč,lud,NOUN,лоб,,345,B12
4582,35109,30214,očče,lud,NOUN,лоб,,345,B12
4583,72946,62195,oččetukad,lud,NOUN,челка,,,
4584,56636,49799,paarussu,lud,NOUN,парус,,1202,B38
4585,55409,48752,pacas,lud,NOUN,столб,,1088,B372
4586,33429,28774,pada,lud,NOUN,горшок,,1127,B373
4587,91269,78356,padaine,lud,NOUN,горшочек,,,
4588,48894,42832,padža,lud,NOUN,гной,,532,B16
4589,57953,51017,pagano,lud,ADJ,поганый,,1310,B52
4590,90003,77086,pageta,lud,VERB,убегать,,,
4591,78083,66697,pagin,lud,NOUN,речь,,,
4592,91683,78758,paginluad,lud,NOUN,диалект,,,
4593,77878,66509,paginmaterjal,lud,NOUN,"языковой материал, образец речи",,,
4594,16000,14437,paginsanakniig,lud,NOUN,разговорник,,,
4595,78615,67170,paginsananik,lud,NOUN,разговорник,,,
4596,14954,13479,pagizii,lud,NOUN,говорящий,,,
4597,25044,22260,pagišta,lud,VERB,говорить,,1252,B42
4598,90864,77949,pagižuttada,lud,VERB,"спрашивать, опрашивать",,,
4599,77912,66542,pagižutus,lud,NOUN,интервью,,,
4600,54882,48338,paglad,lud,NOUN,оборы (у лаптей),,1043,B356
4601,91629,78703,pagle,lud,NOUN,обора у лаптя,,,
4602,89705,76799,pago,lud,NOUN,"бегство, побег",,,
4603,91739,78811,pagolaine,lud,NOUN,беженец,,,
4604,72632,61816,paha,lud,NOUN,враг,,,
4605,45920,40071,paha,lud,ADJ,слабый (о человеке),,327,B12
4606,51683,40071,paha,lud,ADJ,злой,,738,B23
4607,72537,61816,paha,lud,NOUN,неряха,,,
4608,51684,40071,paha,lud,ADJ,плохой,,739,B23
4609,72561,61838,paha hebo,lud,PHRASE,кляча (худая лошадь),,,
4610,72559,61836,paha mieli,lud,PHRASE,досада (худо на уме),,,
4611,51355,45123,pahamiel’,lud,NOUN,"печаль, тоска",,724,B22
4612,91737,78809,pahanruadai,lud,NOUN,бедокур,,,
4613,48758,42702,paharubi,lud,NOUN,оспа,,522,B16
4614,91843,78916,pahatabaine,lud,ADJ,"буйный, с плохим характером",,,
4615,90247,77323,paheksida,lud,VERB,упрекать,,,
4616,51546,45307,pahestida,lud,VERB,хаять,,735,B23
4617,51543,45304,pahetida,lud,VERB,хаять,,735,B23
4618,51545,45306,paheštida,lud,VERB,хаять,,735,B23
4619,48810,42751,pahk,lud,NOUN,"шишка, нарост на теле",,526,B16
4620,48965,42751,pahk,lud,NOUN,нарыв,,531,B16
4621,48811,42752,pahke,lud,NOUN,"шишка, нарост на теле",,526,B16
4622,48966,42752,pahke,lud,NOUN,нарыв,,531,B16
4623,72852,62113,pahmas,lud,NOUN,ступа,,,
4624,13614,12290,pahn,lud,NOUN,яма,,,
4625,72979,62225,pahne,lud,NOUN,яма (простая),,,
4626,76611,65382,pahoin,lud,ADV,плохо,,,
4627,74602,63658,pahuz,lud,NOUN,зло,,,
4628,50379,44192,paid,lud,NOUN,рубашка (мужская),,651,B182
4629,50381,44194,paide,lud,NOUN,рубашка (мужская),,651,B182
4630,50455,44268,paik,lud,NOUN,платок,,659,B182
4631,50672,44485,paikata,lud,VERB,чинить белье,,678,B182
4632,50453,44266,paikk,lud,NOUN,платок,,659,B182
4633,50454,44267,paikke,lud,NOUN,платок,,659,B182
4634,53336,46942,paimen,lud,NOUN,пастух,,891,B334
4635,53331,46937,paimenduskoht,lud,NOUN,пастбище,,890,B334
4636,73207,62412,paimeta,lud,VERB,пасти,,,
4637,53339,46945,paimuo,lud,NOUN,пастух,,891,B334
4638,53338,46944,paimuoi,lud,NOUN,пастух,,891,B334
4639,47470,41535,painada,lud,VERB,"давить, придавливать",,441,B15
4640,73108,41535,painada,lud,VERB,макать,,,
4641,47471,41536,painda,lud,VERB,"давить, придавливать",,441,B15
4642,16039,14476,painoatletik,lud,NOUN,тяжелая атлетика	,,,
4643,77882,66513,paiči,lud,PREP,кроме,,,
4644,48875,42813,paiž,lud,NOUN,нарыв,,531,B16
4645,78743,67283,paiže,lud,NOUN,нарыв,,531,B16
4646,48825,42766,paižuda,lud,VERB,пухнуть,,527,B16
4647,48827,42768,paižutada,lud,VERB,пухнуть,,527,B16
4648,89541,76643,paja,lud,NOUN,кузница,,,
4649,54490,47965,pajanik,lud,NOUN,кузнец,,1000,B355
4650,54489,47964,pajanikke,lud,NOUN,кузнец,,1000,B355
4651,57499,50594,pajatada,lud,VERB,петь,,1270,B43
4652,57498,50593,pajattada,lud,VERB,"петь, запевать",,1270,B43
4653,57504,50599,pajo,lud,NOUN,песня,,1271,B43
4654,34900,30018,paju,lud,NOUN,ива,willow,117,A322
4655,42399,36689,pakaane,lud,NOUN,мороз,frost,33,A12
4656,16090,14527,pakaažkuu,lud,NOUN,январь,,,
4657,35722,30713,pakaine,lud,NOUN,мороз,frost,33,A12
4658,77803,66441,pakažkuu,lud,NOUN,январь,,,
4659,57281,50385,pakita,lud,VERB,просить,,1257,B42
4660,57282,50386,pakitta,lud,VERB,просить,,1257,B42
4661,74661,63716,pakičus,lud,NOUN,"мольба, просьба",,,
4662,78030,66649,pakkaskuu,lud,NOUN,январь,,,
4663,47802,41836,pakkuda,lud,VERB,падать,,460,B15
4664,43188,37434,pakkuli,lud,NOUN,гриб-трутовик,polypore,113,A322
4665,43202,37447,pakkul’,lud,NOUN,гриб-трутовик,polypore,113,A322
4666,65121,56367,pakottada,lud,VERB,болеть (ощущать боль),,519,B16
4667,44040,38263,pakuine,lud,ADJ,желтый,yellow,164,A36
4668,16109,14546,pakuune,lud,ADJ,жёлтый,,,
4669,15004,13524,pala,lud,NOUN,"кусок, комок",,934,B352
4670,53736,47314,palaane,lud,NOUN,кусок (хлеба),,934,B352
4671,82120,47314,palaane,lud,NOUN,лоскут,,1032,B356
4672,49859,43712,palab,lud,ADJ,горячий,,605,B181
4673,56070,49364,palada,lud,VERB,гореть,,1153,B374
4674,54796,48252,palaine,lud,NOUN,"лоскут, кусочек",,1032,B356
4675,72530,61809,palannuh,lud,ADJ,горелый,,,
4676,49858,43711,palau,lud,ADJ,горячий,,605,B181
4677,49849,43708,palav,lud,ADJ,горячий,,605,B181
4678,86243,73625,paleta,lud,VERB,гореть,,,
4679,54511,47986,palgehet,lud,NOUN,кузнечные мехи,,1002,B355
4680,54509,47984,palgiž,lud,NOUN,кузнечные мехи,,1002,B355
4681,55210,48594,palk,lud,NOUN,"заработок, оплата",,1071,B36
4682,51714,45467,palkata,lud,VERB,нанимать,,748,B31
4683,72720,61985,palke,lud,NOUN,плата,,,
4684,78032,66651,palkita,lud,VERB,награждать,,,
4685,55212,48596,palkk,lud,NOUN,"заработок, оплата",,1071,B36
4686,51719,45472,palkkatta,lud,VERB,нанимать,,748,B31
4687,55213,48597,palkke,lud,NOUN,"заработок, оплата",,1071,B36
4688,35741,30731,palle,lud,NOUN,молот,,,
4689,51944,45677,palo,lud,NOUN,"пожог, выженное место",,764,B321
4690,51993,45726,palsta,lud,NOUN,полоса (земли),,771,B321
4691,89697,76792,palte,lud,NOUN,"склон, косогор",,,
4692,54779,48235,paltin,lud,NOUN,полотно,,1030,B356
4693,54781,48237,palttin,lud,NOUN,полотно,,1030,B356
4694,72933,48237,palttin,lud,NOUN,холст,,,
4695,15980,14417,palveilii,lud,NOUN,горничная	,,,
4696,53737,47315,pal’aine,lud,NOUN,кусок (хлеба),,934,B352
4697,53510,47103,pal’l’aane,lud,NOUN,молоток,,909,B351
4698,76537,65320,pal’l’ahakši,lud,ADV,наголо,,,
4699,53508,47101,pal’l’aine,lud,NOUN,молоток,,909,B351
4700,46729,40835,pal’l’as,lud,ADJ,"голый, нагой",,387,B12
4701,46146,40287,pal’l’aspiä,lud,ADJ,лысый,,340,B12
4702,89758,76851,pampuškaine,lud,NOUN,пампушка,,,
4703,24869,22133,panda,lud,VERB,"положить, класть",,436,B15
4704,47425,22133,panda,lud,VERB,"укладывать, складывать в определенном порядке",,437,B15
4705,73035,22133,panda,lud,VERB,вставлять,,,
4706,73200,22133,panda,lud,VERB,всыпать,,,
4707,49244,43154,panda muah,lud,PHRASE,хоронить,,554,B17
4708,49245,43155,panda muaha,lud,PHRASE,хоронить,,554,B17
4709,55686,49003,panda umbee,lud,PHRASE,"закрывать, затворять",,1114,B372
4710,55685,49002,panda umbeh,lud,PHRASE,"закрывать, затворять",,1114,B372
4711,78188,66788,pandemij,lud,NOUN,пандемия,,,
4712,91002,78090,paneeli,lud,NOUN,панель,,,
4713,47333,41414,panelta,lud,VERB,совать,,430,B15
4714,50799,44594,pangaižet,lud,NOUN,серьги,,685,B182
4715,90488,77577,paniškata,lud,VERB,облагать налогом,,,
4716,91283,78366,papad’d’e,lud,NOUN,пападья,,,
4717,57934,50998,papp,lud,NOUN,поп,,1308,B52
