id,lemma_id,meaning_id,meaning_num,lemma,lang,pos,meaning_ru
8244,46792,53162,1,kukoo,vep,NOUN,петух
8245,28476,32891,1,kukor,vep,NOUN,кошелёк
8246,28479,32894,1,kukurduz,vep,NOUN,курлыкание
8247,28478,32893,1,kukurta,vep,VERB,курлыкать
8248,37707,43465,1,kukuruz,vep,NOUN,кукуруза
8249,37708,43466,1,kukuruzjauh,vep,NOUN,кукурузная мука
8250,37709,43467,1,kukuruzvoi,vep,NOUN,кукурузное масло
8251,28477,32892,1,kukša,vep,NOUN,"петушок (при обращении, чаще всего в языке сказок)"
8252,1649,1280,1,kulak,vep,NOUN,кулак
8253,28480,32895,1,kulakočki,vep,ADV,на кулачках
8254,978,1281,1,kuld,vep,NOUN,золото
8255,189,1282,1,kulda,vep,VERB,"слышать, слушать"
8256,23070,26216,1,kuldaine,vep,NOUN,золотой
8257,28481,32896,1,kuldaižed käded,vep,PHRASE,золотые руки
8258,28482,32897,1,kuldakaz,vep,ADJ,золотистый
8259,2589,1283,1,kuldasine,vep,ADJ,золотой
8260,2588,1284,1,kuldjaugaine,vep,ADJ,на золотой подставке
8261,28483,32898,1,kuldoita,vep,VERB,"золотить, позолотить"
8262,37710,43468,1,kuldoičend,vep,NOUN,золочение
8263,2709,1285,1,kuldripke,vep,NOUN,золотая подвеска
8264,37711,43469,1,kuldsep,vep,NOUN,золотых дел мастер
8265,28484,32899,1,kulehtez,vep,NOUN,ежемесячник (издание)
8266,37712,43470,1,kulend,vep,NOUN,слышимость
8267,37713,43471,1,kulendedahuz,vep,NOUN,дальность слышимости
8268,28485,32900,1,kulendelimed,vep,NOUN,органы слуха
8269,37714,43472,1,kulendladeh,vep,NOUN,слуховой аппарат
8270,37715,43473,1,kulendmaht,vep,NOUN,способность слышать
8271,37716,43474,1,kulendmušt,vep,NOUN,слуховая память
8272,37717,43475,1,kulendviga,vep,NOUN,изъян слуха
8273,28486,32901,1,kulheze,vep,ADV,вслух
8274,747,1286,1,kulik,vep,NOUN,ряженый
8275,747,44703,2,kulik,vep,NOUN,кулик
8276,952,1287,1,kulištada,vep,VERB,услышать
8277,28487,32902,1,kulling,vep,NOUN,кроншнеп
8278,28489,32904,1,kulm,vep,NOUN,бровь
8279,37718,43476,1,kulmad,vep,NOUN,брови
8280,22076,24796,1,kulo,vep,NOUN,слух
8281,28491,32906,1,kulo,vep,NOUN,прошлогодняя трава
8282,28492,32907,1,kuloelim,vep,NOUN,орган слуха
8283,28493,32908,1,kuloituda,vep,VERB,высохнуть на корню
8284,28494,32909,1,kulomušt,vep,NOUN,слуховая память
8285,1228,1288,1,kulu,vep,ADJ,поношенный; изношенный
8286,1228,32910,2,kulu,vep,ADJ,"ветхий, старый"
8287,37725,43483,1,kulubuz’,vep,NOUN,слышимость
8288,457,1289,1,kuluda,vep,VERB,"слышаться, доноситься"
8289,28498,32915,1,kuluda,vep,VERB,"изнашиваться, износиться"
8290,66425,77785,1,kuludakso,vep,VERB,"послышаться, слышаться"
8291,2478,1290,1,kuludas,vep,VERB,"послышаться, слышаться"
8292,28499,32916,1,kulududa,vep,VERB,"изнашиваться, становиться ветхим"
8293,2881,1291,1,kuluhtuda,vep,VERB,состариться; износиться
8294,70001,82019,1,kuluine,vep,ADJ,"старенький, потрепанный, износившийся"
8295,70001,82020,2,kuluine,vep,ADJ,бедненький
8296,28500,32917,1,kulumatoi,vep,ADJ,бесшумный
8297,21594,24163,1,kulund,vep,NOUN,звук (речи)
8298,21594,24164,2,kulund,vep,NOUN,слышимость
8299,28501,32918,1,kulutada,vep,VERB,"изнашивать, износить"
8300,28501,32919,2,kulutada,vep,VERB,"расходовать, израсходовать"
8301,28501,32920,3,kulutada,vep,VERB,"губить, тратить зря, понапрасну"
8302,28502,32921,1,kulutez,vep,NOUN,изношенность
8303,69302,81145,1,kuluškata,vep,VERB,послышаться
8304,28488,32903,1,kul’l’ou-mal’l’ou,vep,ADV,кувырком
8305,28490,32905,1,kul’mak,vep,NOUN,"башка, балда (шутливо)"
8306,21619,24195,1,kul’tur,vep,NOUN,культура
8307,37719,43477,1,kul’turelo,vep,NOUN,культурная жизнь
8308,37720,43478,1,kul’turfond,vep,NOUN,культурный фонд
8309,22692,25821,1,kul’turkeskuz,vep,NOUN,культурный центр
8310,37721,43479,1,kul’turkosketuz,vep,NOUN,культурные связи
8311,37722,43480,1,kul’turministerstv,vep,NOUN,министерство культуры
8312,22691,25820,1,kul’turpert’,vep,NOUN,дом культуры
8313,37723,43481,1,kul’turpuišt,vep,NOUN,парк культуры
8314,37724,43482,1,kul’turradnik,vep,NOUN,работник культуры
8315,22829,25939,1,kul’tursebr,vep,NOUN,общество культуры
8316,50279,57173,1,kum,vep,NOUN,кум
8317,28503,32922,1,kumaiduz,vep,NOUN,переворот
8318,22077,24797,1,kumaita,vep,VERB,"опрокидывать, опрокинуть; переворачивать, перевернуть"
8319,22077,32923,2,kumaita,vep,VERB,свергнуть
8320,28504,32924,1,kumaita kaik sijad,vep,PHRASE,перевернуть всё вверх дном (букв. перевернуть все места)
8321,37726,43484,1,kumaks,vep,NOUN,месячная оплата
8322,28505,32925,1,kumarduz,vep,NOUN,поклон
8323,1470,1293,1,kumarta,vep,VERB,"приклонить, наклонять, наклонить"
8324,42488,48524,1,kumartaazhe,vep,VERB,кланяться
8325,951,1294,1,kumartas,vep,VERB,"поклониться, наклониться"
8326,951,32926,2,kumartas,vep,VERB,преклоняться
8327,27393,31643,1,kumartas jaugha,vep,PHRASE,умолять (букв. поклониться в ноги)
8328,42487,48523,1,kumartasi,vep,VERB,кланяться
8329,42486,48522,1,kumartaste,vep,VERB,кланяться
8330,41986,47971,1,kumeita,vep,VERB,опрокидывать
8331,37727,43485,1,kumud,vep,NOUN,обмолоченные головки льна или конопли
8332,37728,43486,1,kumutada,vep,VERB,"обмалачивать клён, коноплю"
8333,78180,91089,1,kun,vep,CCONJ,когда
8334,78149,91058,1,kun,vep,SCONJ,если
8335,205,1295,1,kuna,vep,ADV,куда
8336,28507,32928,1,kuna putub,vep,PHRASE,куда попало
8337,28506,32927,1,kuna taht,vep,PHRASE,куда угодно
8338,22079,24799,1,kuna-ni,vep,ADV,куда-нибудь
8339,22078,24798,1,kuna-se,vep,ADV,куда-то
8340,28508,32929,1,kunapäi,vep,ADV,"в какую сторону, в каком направлении"
8341,28509,32930,1,kunasai,vep,ADV,докуда
8342,21595,24165,1,kund,vep,NOUN,"коллектив, общественность, организация, состав"
8343,28510,32931,1,kundaline,vep,ADJ,общественный
8344,28511,32932,1,kundaližpolitine,vep,ADJ,общественно-политический
8345,2677,1296,1,kundelmine,vep,NOUN,слушание
8346,454,1297,1,kundelta,vep,VERB,слушать
8347,454,32933,2,kundelta,vep,VERB,"слушаться, повиноваться"
8348,28341,32710,1,kundelta polel korval,vep,PHRASE,слушать в полуха
8349,68420,80136,1,kundeltas,vep,VERB,слушаться
8350,22080,24800,1,kundlematoi,vep,ADJ,распущенный
8351,37732,43490,1,kundlend,vep,NOUN,слушание
8352,37733,43491,1,kundlendladeh,vep,NOUN,слуховой аппарат
8353,2609,1298,1,kundlii,vep,NOUN,слушатель
8354,28515,33126,1,kundliijouk,vep,NOUN,публика (слушатели)
8355,37734,43492,1,kundliikund,vep,NOUN,публика (слушатели)
8356,1889,1299,1,kundlijaine,vep,ADJ,"послушный, кроткий"
8357,28516,33127,1,kundlijaižuz’,vep,NOUN,"послушание, повиновение"
8358,28517,33128,1,kundlijašti,vep,ADV,послушно
8359,28518,33129,1,kundlim,vep,NOUN,телефонная трубка
8360,28518,33130,2,kundlim,vep,NOUN,(мн. число: kundlimed) наушники
8361,37735,43493,1,kundlimed,vep,NOUN,наушники
8362,699,1300,1,kuni,vep,SCONJ,пока
8363,37739,43497,1,kuni... sini,vep,SCONJ,до тех пор пока
8364,38448,44232,1,kunic,vep,NOUN,куница
8365,37736,43494,1,kunigahanpoig,vep,NOUN,принц
8366,37737,43495,1,kunigahantütär,vep,NOUN,принцесса
8367,28519,33131,1,kunigahuz’,vep,NOUN,королевство
8368,918,1301,1,kunigaz,vep,NOUN,царь; король
8369,1979,1302,1,kunigaznaine,vep,NOUN,королева; царица
8370,37738,43496,1,kunigazvald,vep,NOUN,королевская власть
8371,46967,53361,1,kunut,vep,NOUN,"плеть, кнут"
8372,28521,33133,1,kunutvarz’,vep,NOUN,рукоятка кнута
8373,28522,33134,1,kupauk,vep,NOUN,"зарплата, месячное жалование"
8374,77780,90690,1,kupc,vep,NOUN,купец
8375,386,1304,1,kupel’,vep,NOUN,купель
8376,37740,43498,1,kuplet,vep,NOUN,куплет
8377,37741,43499,1,kurahapidod,vep,NOUN,денежные расходы на месяц
8378,28529,33141,1,kurda,vep,VERB,курить
8379,1856,1306,1,kurdeh,vep,ADJ,глухой (плохо слышащий)
8380,28530,33142,1,kurdeh kukoi,vep,PHRASE,глухая тетеря (букв. глухой петух)
8381,28531,33143,1,kurdehopendai,vep,NOUN,сурдопедагог
8382,37742,43500,1,kurdhuz,vep,NOUN,глухота
8383,41174,47080,1,kurdiš,vep,ADJ,глухой
8384,28527,33139,1,kurdištoitta,vep,VERB,"оглушать, оглушить"
8385,28528,33140,1,kurdištuda,vep,VERB,"глохнуть, становиться глухим"
8386,41176,47082,1,kurdiž,vep,ADJ,глухой
8387,41175,47081,1,kurdoh,vep,ADJ,глухой
8388,44157,50340,1,kurdä,vep,VERB,курить
8389,2129,1307,1,kurg,vep,NOUN,журавль
8390,28532,33144,1,kurgen pä,vep,PHRASE,"длинношеий, с длинной шеей (букв. длинная голова)"
8391,28533,33145,1,kurgenherneh,vep,NOUN,астрагал (кормовая трава)
8392,37743,43501,1,kurgenkagl,vep,NOUN,журавлиная шея
8393,28534,33146,1,kurgenpol’vänik,vep,NOUN,герань
8394,37744,43502,1,kurgesine,vep,NOUN,косой (об особом виде изгороди)
8395,637,1308,1,kurik,vep,NOUN,колотушка (для колки дров)
8396,2069,1309,1,kurikoine,vep,NOUN,колотушка
8397,28535,33147,1,kurikoita,vep,VERB,бить колотушкой
8398,37745,43503,1,kuričad,vep,NOUN,стропила
8399,1659,1310,1,kurk,vep,NOUN,горло
8400,40765,46650,1,kurk,vep,NOUN,подъем ноги
8401,28537,33149,1,kurkkibu,vep,NOUN,ангина
8402,2326,1311,1,kurktuda,vep,VERB,"сердиться, обижаться"
8403,2679,1312,1,kurktund,vep,NOUN,обида; гнев
8404,28538,33150,1,kurkuine,vep,NOUN,"горлышко (сосуда, бутылки)"
8405,37746,43504,1,kurkunkibu,vep,NOUN,ангина
8406,28539,33151,1,kurkvatišk,vep,NOUN,дифтерия
8407,28540,33152,1,kurn,vep,NOUN,"жёлоб, лоток"
8408,28540,33153,2,kurn,vep,NOUN,водосточная труба
8409,28541,33154,1,kurnik,vep,NOUN,пирог с рыбой или мясом
8410,28542,33155,1,kurnuine,vep,NOUN,носик (у посуды)
8411,21596,24166,1,kuro,vep,NOUN,"миг, короткий отрезок времени, момент"
8412,21596,33156,2,kuro,vep,NOUN,кратковременный ливень или снегопад
8413,43089,49179,1,kurpišk,vep,NOUN,морщина
8414,37747,43505,1,kurpištuda,vep,VERB,"измяться, сморщиться"
8415,22701,25830,1,kurs,vep,NOUN,курс
8416,37748,43506,1,kurssebranik,vep,NOUN,однокурсник
8417,28543,33157,1,kurt,vep,NOUN,куртка
8418,37749,43507,1,kurtik,vep,NOUN,курточка
8419,45085,51317,1,kurttuda,vep,VERB,сердиться
8420,28544,33158,1,kurtuhk,vep,NOUN,серьга
8421,44596,50801,1,kurtuhkad,vep,NOUN,серьги
8422,28545,33159,1,kurtuhkaine,vep,NOUN,серёжка
8423,28546,33160,1,kurustada,vep,VERB,грызть
8424,28546,33161,2,kurustada,vep,VERB,скрестись
8425,28523,33135,1,kurč,vep,NOUN,головастик
8426,28523,51903,2,kurč,vep,NOUN,узел
8427,28524,33136,1,kurči-murči,vep,ADV,кубарем
8428,28525,33137,1,kurčištuda,vep,VERB,горбиться
8429,28526,33138,1,kurčpä,vep,ADJ,вихрастый (букв. головастик-голова)
8430,44155,50338,1,kur’da,vep,VERB,курить
8431,38915,44710,1,kur’g,vep,NOUN,журавль
8432,207,1313,1,kus,vep,ADV,где
8433,22081,24801,1,kus-ni,vep,ADV,где-нибудь
8434,22082,24802,1,kus-se,vep,ADV,где-то
8435,37750,43508,1,kusli,vep,ADV,"каким путём, по какой дороге"
8436,67905,79566,1,kuspei,vep,ADV,откуда
8437,28548,33163,1,kuspäi,vep,ADV,откуда
8438,38071,43841,1,kust,vep,NOUN,куст
8439,28549,33164,1,kusta,vep,VERB,(по)мочиться
8440,41083,46989,1,kustas,vep,VERB,мочиться
8441,41084,46990,1,kustasi,vep,VERB,мочиться
8442,41082,46988,1,kustaste,vep,VERB,мочиться
8443,260,1321,1,kut,vep,ADV,как
8444,78238,91148,1,kut,vep,SCONJ,потому что
8445,28555,33171,1,kut putui,vep,PHRASE,как попало
8446,28556,33172,1,kut taht,vep,PHRASE,как угодно
8447,28557,33173,1,kut-ni,vep,ADV,как-нибудь
8448,28558,33174,1,kut-se,vep,ADV,как-то
8449,37765,43523,1,kutag,vep,ADV,"как, как же, каким образом"
8450,1208,1322,1,kutak,vep,ADV,"как, как же, каким образом"
8451,120,1323,1,kuti,vep,ADV,как; как будто
8452,23369,26593,1,kuti adus,vep,PHRASE,как в аду
8453,27282,31520,1,kuti vihmal iški,vep,PHRASE,как водой смыло (букв. как водой ударило)
8454,37763,43521,1,kutnä,vep,ADV,как
8455,37764,43522,1,kutn’a,vep,ADV,как
8456,73532,86152,1,kuu,vep,NOUN,месяц (календарный)
8457,73532,86153,2,kuu,vep,NOUN,луна
8458,37083,42819,1,kuud,vep,NOUN,золото
8459,41159,47065,1,kuuda,vep,VERB,слышать
8460,42922,48989,1,kuudada,vep,VERB,"неметь, терять чувствительность"
8461,36416,42119,1,kuudain,vep,NOUN,луна
8462,77461,90388,1,kuudaine,vep,ADJ,золотой 
8463,36423,42126,1,kuudein,vep,NOUN,луна
8464,36424,42127,1,kuudmaine,vep,NOUN,луна
8465,36559,42266,1,kuuhaane,vep,NOUN,тень (отражение от человека или предмета)
8466,49253,55944,1,kuuk,vep,NOUN,"цепь, крюк для подвешивания котелка над жаратком"
8467,49253,55981,2,kuuk,vep,NOUN,кочерга
8468,2033,1324,1,kuukuine,vep,NOUN,крючок
8469,41158,47064,1,kuulda,vep,VERB,слышать
8470,77543,90458,1,kuulund,vep,NOUN,"известность, слава"
8471,41116,47022,1,kuumad,vep,NOUN,брови
8472,52217,59243,1,kuumampei,vep,NOUN,среда
8473,51499,58452,1,kuume,vep,NUM,три
8474,44156,50339,1,kuur’da,vep,VERB,курить
8475,37411,43165,1,kuuz’,vep,NOUN,ель
8476,51522,58500,1,kuuz’,vep,NUM,шесть
8477,70460,82609,1,kuuz’kime,vep,NUM,шестьдесят
8478,2040,1325,1,kuva,vep,NOUN,"картина, рисунок, иллюстрация; изображение"
8479,2040,33175,2,kuva,vep,NOUN,выражение
8480,2040,33176,3,kuva,vep,NOUN,сапожная колодка
8481,21597,24167,1,kuvadai,vep,NOUN,фотограф
8482,28559,33177,1,kuvadand,vep,NOUN,"описание, изображение"
8483,581,1326,1,kuvadelda,vep,VERB,плести из бересты; прутьев; лучины
8484,2070,1327,1,kuvadelend,vep,NOUN,плетение (из бересты)
8485,37768,43526,1,kuvaduz,vep,NOUN,изображение
8486,28560,33178,1,kuvagalerei,vep,NOUN,картинная галерея
8487,28561,33179,1,kuvahaine,vep,NOUN,тень
8488,36558,42265,1,kuvaheine,vep,NOUN,тень (отражение от человека или предмета)
8489,28562,33180,1,kuvalehtez,vep,NOUN,иллюстрированный журнал
8490,22707,25836,1,kuvaline,vep,ADJ,"образный, описательный"
8491,22707,33181,2,kuvaline,vep,ADJ,переносный
8492,22748,25877,1,kuvantegii,vep,NOUN,иллюстратор
8493,28563,33182,1,kuvantoštuz,vep,NOUN,репродукция
8494,28564,33183,1,kuvaozoitez,vep,NOUN,ребус
8495,28565,33184,1,kuvastada,vep,VERB,"отразить, воспроизвести в образах"
8496,37769,43527,1,kuvastamine,vep,NOUN,отражение
8497,28566,33185,1,kuvastim,vep,NOUN,"отражатель, рефлектор"
8498,37770,43528,1,kuvastudii,vep,NOUN,художественная студия
8499,573,1328,1,kuvata,vep,VERB,"плести (из бересты, лыка, лучины, прутьев)"
8500,573,24803,2,kuvata,vep,VERB,"изображать, обрисовывать"
8501,573,24804,3,kuvata,vep,VERB,описать
8502,573,24805,4,kuvata,vep,VERB,фотографировать
8503,28568,33188,1,kuvataideh,vep,NOUN,изобразительное искусство; живопись
8504,28567,33186,1,kuvazuda,vep,VERB,отражаться
8505,28567,33187,2,kuvazuda,vep,VERB,приспособиться
8506,37772,43530,1,kuvazumine,vep,NOUN,отражение
8507,1081,1330,1,kuverz’,vep,PRON,сколько
8508,22083,24806,1,kuverz’-ni,vep,PRON,сколько-нибудь
8509,22084,24807,1,kuverz’-se,vep,PRON,сколько-то
8510,28569,33189,1,kuvilaz,vep,ADV,"спокойно, размеренно"
8511,28570,33190,1,kuvitada,vep,VERB,иллюстрировать
8512,28571,33191,1,kuvitelda,vep,VERB,"представлять, воображать, выдумывать"
8513,28572,33192,1,kuviteldas,vep,VERB,кривляться
8514,37773,43531,1,kuvitelend,vep,NOUN,воображение
8515,37774,43532,1,kuvitelendznamoičend,vep,NOUN,переносное значение
8516,28573,33193,1,kuvitelii,vep,NOUN,выдумщик
8517,37775,43533,1,kuviteluz,vep,NOUN,воображение
8518,28574,33194,1,kuvituz,vep,NOUN,иллюстрирование
8519,28551,33167,1,kuzenkavaged,vep,NOUN,"еловые лапы, ельник"
8520,37754,43512,1,kuzenkor’,vep,NOUN,еловая кора
8521,37755,43513,1,kuzenkäbu,vep,NOUN,еловая шишка
8522,37756,43514,1,kuzenneglaine,vep,NOUN,еловая иголка
8523,37757,43515,1,kuzenpihk,vep,NOUN,еловая смола
8524,21598,24168,1,kuzi,vep,NOUN,моча
8525,78241,91151,1,kuziaišpeza,vep,NOUN,муравейник
8526,28552,33168,1,kuziburak,vep,NOUN,мочевой пузырь
8527,28553,33169,1,kuzimurahaine,vep,NOUN,жёлтый муравей
8528,39277,45085,1,kuzimurhaane,vep,NOUN,муравей
8529,39274,45082,1,kuzimurheine,vep,NOUN,муравей
8530,39272,45080,1,kuzimuurhaine,vep,NOUN,муравей
8531,39270,45078,1,kuzimuurheine,vep,NOUN,муравей
8532,1145,1314,1,kuzine,vep,ADJ,еловый
8533,1128,1316,1,kuzišt,vep,NOUN,ельник
8534,832,1315,1,kuz’,vep,NOUN,"ель, ёлка"
8535,382,1317,1,kuz’,vep,NUM,шесть
8536,37758,43516,1,kuz’kerdaine,vep,ADJ,шестиразовый
8537,1992,1318,1,kuz’kümne,vep,NUM,шестьдесят
8538,37759,43517,1,kuz’nedaline,vep,ADJ,шестинедельный
8539,37760,43518,1,kuz’päiväine,vep,ADJ,шестидневный
8540,22086,24809,1,kuz’sadad,vep,NUM,шестьсот
8541,66378,77736,1,kuz’toštküme,vep,NUM,шестнадцать
8542,1756,1319,1,kuz’toštkümne,vep,NUM,шестнадцать
8543,37766,43524,1,kuz’tuhad,vep,NUM,шесть тысяч
8544,38315,44093,1,kuz’u,vep,NOUN,щенок
8545,37767,43525,1,kuz’vozne,vep,ADJ,шестилетний
8546,37753,43511,1,kuz’čoganik,vep,NOUN,шестиугольник
8547,37761,43519,1,kuz’žiruine,vep,ADJ,шестиэтажный
8548,28554,33170,1,kuz’žom,vep,NOUN,ельник
8549,28422,32827,1,kučkahtada,vep,VERB,"шевельнуться, шелохнуться"
8550,28423,32828,1,kučkutada,vep,VERB,"качать, покачивать"
8551,28425,32830,1,kučurtas,vep,VERB,свернуться калачиком
8552,28426,32831,1,kučutada,vep,VERB,щекотать
8553,28426,32832,2,kučutada,vep,VERB,"хотеться, подмывать (что-л. сделать)"
8554,28427,32833,1,kučutuz,vep,NOUN,щекотка
8555,44376,50563,1,kušak,vep,NOUN,пояс
8556,37751,43509,1,kušt,vep,NOUN,"сияние, блеск"
8557,22088,24811,1,kuštai,vep,ADJ,светящийся
8558,37752,43510,1,kuštand,vep,NOUN,"сияние, блеск"
8559,28550,33165,1,kuštta,vep,VERB,"блестеть, сиять"
8560,28550,33166,2,kuštta,vep,VERB,светить (о луне)
8561,78240,91150,1,kužiaine,vep,NOUN,муравей
8562,2275,1320,1,kužu,vep,NOUN,щенок
8563,72095,84538,1,kužuine,vep,NOUN,щеночек
8564,37777,43535,1,kvalitativine,vep,ADJ,качественный
8565,37776,43534,1,kvantitativine,vep,ADJ,количественный
8566,28575,33195,1,kvit,vep,NOUN,квитанция
8567,2805,1357,1,käbed,vep,ADJ,алый; красный
8568,2805,33269,2,käbed,vep,ADJ,милый; любимый; погожий
8569,37825,43586,1,käbedalaze,vep,ADV,красным-красно
8570,37826,43587,1,käbedmodoine,vep,ADJ,красивый (на лицо)
8571,37827,43588,1,käbeduz’,vep,NOUN,красота
8572,37829,43590,1,käbizuda,vep,VERB,алеть
8573,37828,43589,1,käbištada,vep,VERB,красить в алый цвет
8574,21599,24169,1,käbu,vep,NOUN,"шишка (ели, сосны)"
8575,28641,33270,1,käbu,vep,NOUN,иглица (для вязания сетей)
8576,37830,43591,1,käbukaz,vep,ADJ,покрытый шишками
8577,28642,33271,1,käbulind,vep,NOUN,клёст
8578,37831,43592,1,käbutada,vep,VERB,вдевать нитку в челнок для вязания сетей
8579,28643,33272,1,käbä,vep,NOUN,большой палец в рукавице
8580,28644,33273,1,käbäl,vep,NOUN,"лапа, нога (животных)"
8581,38392,44174,1,käbäl’,vep,NOUN,лапа (медведя)
8582,47634,54098,1,käbü,vep,NOUN,"игла, иглица для вязания сетей"
8583,32840,38282,1,käded tuskha paneb viluspäi,vep,PHRASE,руки зашлись и ноют от холода (букв. руки от холода кладёт в тоску)
8584,37833,43594,1,kädekaz,vep,NOUN,"искусный, мастеровой"
8585,2278,723,1,kädetoi,vep,NOUN,безрукий; увечный
8586,28645,33276,1,kädetusi,vep,ADV,"рука об руку, взявшись за руки"
8587,2860,1358,1,kädut,vep,NOUN,рученька (диминутив от \\
8588,28646,33277,1,käduz,vep,NOUN,обшлаг; манжета
8589,73526,86147,1,käelta,vep,VERB,ходить
8590,73526,86148,2,käelta,vep,VERB,"гулять, прогуливаться"
8591,37834,43595,1,kägenhein,vep,NOUN,хвощ полевой
8592,37835,43596,1,kägenkukkund,vep,NOUN,кукование кукушки
8593,28647,33278,1,kägenmarj,vep,NOUN,"волчье лыко (растение, ягода)"
8594,37836,43597,1,kägenpetklod,vep,NOUN,хвощ полевой
8595,37837,43598,1,kägenpoigaine,vep,NOUN,кукушонок
8596,28648,33279,1,kägentäi,vep,NOUN,клещ
8597,22089,24812,1,kägeta,vep,VERB,"намереваться, собираться"
8598,850,265,1,kägi,vep,NOUN,кукушка
8599,28650,33281,1,kägič,vep,NOUN,хвощ полевой
8600,862,270,1,kägoihut,vep,NOUN,кукушка; кукушечка
8601,28651,33282,1,kägä,vep,NOUN,дверная ручка
8602,44803,51016,1,kägöi,vep,NOUN,кукушечка
8603,28652,33283,1,kähišta,vep,VERB,хрипеть
8604,28653,33284,1,kälü,vep,NOUN,невестка
8605,37839,43600,1,kälüsed,vep,NOUN,невестки между собой
8606,28654,33285,1,kämen,vep,NOUN,ладонь
8607,40615,46490,1,kämen’,vep,NOUN,ладонь
8608,37840,43601,1,kämikod,vep,NOUN,приспособление для наматывания ниток (в ткацком деле)
8609,37841,43602,1,kämitada,vep,VERB,наматывать нитки
8610,37842,43603,1,kämnenleveduz’,vep,NOUN,ширина ладони
8611,37843,43604,1,kämnenlevette,vep,ADJ,шириной в ладонь
8612,37844,43605,1,kämnensurtte,vep,NOUN,величиной в ладонь
8613,21600,24170,1,känd,vep,NOUN,падеж
8614,21601,24171,1,kändai,vep,NOUN,"гид, переводчик"
8615,28656,33287,1,kändand,vep,NOUN,"перевод, передача текста или разговора на другом языке"
8616,37845,43606,1,kändandkel’,vep,NOUN,язык перевода
8617,37846,43607,1,kändandmaht,vep,NOUN,искусство перевода
8618,37847,43608,1,kändandoiktuz’,vep,NOUN,право на перевод
8619,37848,43609,1,kändandrad,vep,NOUN,работа по переводу
8620,37849,43610,1,kändandtekst,vep,NOUN,текст перевода
8621,73533,86154,1,kändata,vep,VERB,переворачивать
8622,22090,24813,1,kändelta,vep,VERB,"ворочать, переворачивать"
8623,22090,43577,2,kändelta,vep,VERB,переводить
8624,37850,43611,1,kändeltas,vep,VERB,пореворачиваться
8625,37851,43612,1,kändimpu,vep,NOUN,станок для сгибания полозьев саней
8626,61207,71878,1,kändipalik,vep,NOUN,притужальник (деталь ткацкого станка)
8627,61207,71879,2,kändipalik,vep,NOUN,"человек, который искажает факты, привирает"
8628,22116,24839,1,kändlematoi,vep,ADJ,несклоняемый; неспрягаемый
8629,28657,33288,1,kändlop,vep,NOUN,падежное окончание
8630,28658,33289,1,kändluz,vep,NOUN,склонение; спряжение
8631,37852,43613,1,kändluzsistem,vep,NOUN,система склонения или спряжения
8632,37853,43614,1,kändmaine,vep,ADJ,изменяемый
8633,37854,43615,1,kändmatoi,vep,ADJ,неизменяемый
8634,74685,87394,1,kändmine,vep,NOUN,перевод
8635,28659,33290,1,kändmuz,vep,NOUN,поворот
8636,28660,33291,1,kändsistem,vep,NOUN,падежная система
8637,28661,33292,1,käp,vep,NOUN,курган
8638,28662,33293,1,käpišt,vep,NOUN,гряда курганов
8639,37855,43616,1,käpsand,vep,NOUN,ковыляние
8640,22117,24840,1,käpsta,vep,VERB,ковылять
8641,28664,33295,1,käpätada,vep,VERB,"ходить маленькими шажками, переваливаясь (о ребёнке)"
8642,37856,43617,1,käpäš,vep,NOUN,"ребёнок, начинающий ходить"
8643,28663,33294,1,käpš,vep,NOUN,лапа
8644,28663,44175,2,käpš,vep,NOUN,копыто
8645,37857,43618,1,käraiduz,vep,NOUN,злоба
8646,28665,33296,1,käraita,vep,VERB,"сердиться, злиться"
8647,78088,91000,1,käraltas,vep,VERB,свернуться
8648,37858,43619,1,kärauduz,vep,NOUN,поворот
8649,418,130,1,kärauta,vep,VERB,"завернуть, свернуть"
8650,418,33297,2,kärauta,vep,VERB,повернуть; перевернуть
8651,418,33298,3,kärauta,vep,VERB,"вывернуть, выворачивать"
8652,418,33299,4,kärauta,vep,VERB,перевязать; обернуть
8653,28666,33300,1,kärauta oiktale tele,vep,PHRASE,обратить на путь истинный (букв. повернуть на правильную дорогу)
8654,1027,314,1,kärautas,vep,VERB,отвернуться
8655,1027,33301,2,kärautas,vep,VERB,завернуться
8656,1027,33302,3,kärautas,vep,VERB,обернуться
8657,1027,33303,4,kärautas,vep,VERB,"вернуться, возвратиться"
8658,28667,33304,1,kärauteldas,vep,VERB,"возиться, беспокойно ворочаться"
8659,37859,43620,1,kärb,vep,NOUN,"состояние течки, гон (у животных)"
8660,37859,45322,2,kärb,vep,NOUN,муха
8661,28668,33305,1,kärbhaine,vep,NOUN,муха
8662,39510,45323,1,kärbheine,vep,NOUN,муха
8663,39512,45325,1,kärbhääne,vep,NOUN,муха
8664,37860,43621,1,kärbuz,vep,NOUN,"место вокруг стога, остожье"
8665,39511,45324,1,kärbäs,vep,NOUN,муха
8666,28669,33306,1,kärbässen’,vep,NOUN,мухомор
8667,1517,487,1,kärdä,vep,VERB,"мотать; наматывать, сматывать,  навивать"
8668,1517,24841,2,kärdä,vep,VERB,"завернуть, завёртывать, засучить, обвязать, обёртывать, оборачивать "
8669,1517,24842,3,kärdä,vep,VERB,"бинтовать, забинтовывать"
8670,28670,33307,1,kärdäs,vep,VERB,"завернуться, закутаться"
8671,37862,43623,1,kärdäs,vep,VERB,придираться
