category_id	pos	concept_id	concept_ru	concept_en	wdh	wdh_source	wdh_confidence	wdh_note
B371	NOUN	1081	яма для хранения овощей	vegetable storage pit; root cellar	buildings, home	inherited_from_category	medium	WDH inherited from category B371
B371	NOUN	1082	лавка	bench (in a house); small shop (archaic)	buildings, home	inherited_from_category	medium	WDH inherited from category B371
B371	NOUN	1083	сор, мусор	rubbish; litter; sweepings	buildings, home	inherited_from_category	medium	WDH inherited from category B371
B372	VERB	1084	рубить, делать сруб	to build a log cabin; to hew logs; to notch logs	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1085	знак, метка	mark; notch; sign	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	VERB	1086	строить (отделывать) дом	to build (to finish) a house	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1087	бревно	log	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1088	столб	post; pillar; pole	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	VERB	1089	конопатить	to caulk; to chink	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1090	конек крыши	roof ridge; ridgepole	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1091	этаж	floor; storey	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1092	угол дома (внутренний)	interior corner (of a house)	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1093	угол дома (внешний)	exterior corner (of a house)	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1094	полог	bed curtain; canopy	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1095	подполье (в избе)	underfloor space; cellar under house	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1096	пол	floor	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1097	щель	crack; gap	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1098	завалина	earthen bank; draught excluder (earthen wall)	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1099	стена	wall	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1100	потолок	ceiling	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1101	порог	threshold; doorstep	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1102	петля двери	door hinge	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1103	ручка двери	door handle	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1104	задвижка дверная, засов	door bolt; door latch	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1105	замок	lock	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1106	крыльцо	porch; stoop	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1107	ворота	gate	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	ADJ	1108	плотный, тесно и прочно соединенный	tight; snug; closely and firmly fitted	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1109	баня	bath (steam)	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1110	амбар	barn	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1111	окно	window	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1112	дверь	door	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	VERB	1113	открывать	to open	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	VERB	1114	закрывать, затворять	to close; to shut	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1115	крыша	roof	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1116	навес крыши, стреха	eaves; roof overhang	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1117	лестница	staircase; stairs; ladder	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B372	NOUN	1118	поперечная полка во всю ширину избы, воронец	crossbeam shelf; wide wall shelf	architecture, buildings	inherited_from_category	medium	WDH inherited from category B372
B373	NOUN	1119	посуда	dishes; kitchenware	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	ADJ	1120	полный	full; filled	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1121	миска деревянная	wooden bowl; wooden dish	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1122	сковорода	frying pan	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1123	ложка	spoon	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	VERB	1124	блестеть	to shine	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1125	ковш	scoop, dipper	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1126	ведро	pail	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1127	горшок	pot	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1128	котел	cauldron	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1129	кадка	wooden barrel; cask	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1130	ушат	two-handled wooden bucket	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1131	решето	sieve	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1132	мутовка	mixing paddle; whisk	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1133	пест	pestle	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1134	ступа	mortar	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1135	квашня	dough trough; kneading tub	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1136	сундук	chest	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1137	корзина	basket; wicker container	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1138	мешок	bag; sack	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1139	кошель	purse; small bag; pouch	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1140	лямка (кошеля, котомки)	strap; shoulder strap; carrying loop	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1141	цепь, крюк для подвешивания котелка над жаратком	chain and hook for hanging a pot over fire	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1142	кочерга	poker	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1143	корыто	trough; wooden tub	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B373	NOUN	1144	мочалка для мытья пола	floor scrubber	furniture, home	inherited_from_category	medium	WDH inherited from category B373
B374	NOUN	1145	печь (в избе)	stove; masonry heater	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1146	загнетка	ash pit; firebox area	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	VERB	1147	зажигать, разжигать	to light; to kindle	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1148	принадлежности для высекания огня (огниво и кремень)	fire-starting kit; fire-making tools	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1149	кремень	flint; chert	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1150	кресало, огниво	flint	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1151	огонь	fire	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1152	костёр	campfire	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	VERB	1153	гореть	to burn	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1154	нодья	nodia	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1155	лучина	splinter, chip	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1156	дрова	firewood	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1157	поленница	woodpile	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1158	головешка	ember	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	VERB	1159	гасить, тушить	extinguish	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1160	жар (от печи)	heat	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	VERB	1161	жечь	to burn	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1162	сажа	soot	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1163	зола	ash	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1164	дым	smoke	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B374	NOUN	1165	свеча	candle	electricity, home	inherited_from_category	medium	WDH inherited from category B374
B375	VERB	1167	мести	to sweep; to clean with a broom	home	inherited_from_category	medium	WDH inherited from category B375
B375	NOUN	1168	веник	broom	home	inherited_from_category	medium	WDH inherited from category B375
B375	NOUN	1169	игла	needle	home	inherited_from_category	medium	WDH inherited from category B375
B375	NOUN	1170	нить, нитка	thread	home	inherited_from_category	medium	WDH inherited from category B375
B375	NOUN	1171	ножницы для стрижки овец	sheep shears; fleece shears	home	inherited_from_category	medium	WDH inherited from category B375
B375	VERB	1172	убирать (в доме)	to clean; to tidy up; to put in order	home	inherited_from_category	medium	WDH inherited from category B375
B375	VERB	1174	замачивать	to soak; to immerse in water	home	inherited_from_category	medium	WDH inherited from category B375
B375	VERB	1175	полоскать	to rinse	home	inherited_from_category	medium	WDH inherited from category B375
B375	NOUN	1176	половик	floor mat	home	inherited_from_category	medium	WDH inherited from category B375
B375	NOUN	1177	пятно (на одежде)	stain; spot	home	inherited_from_category	medium	WDH inherited from category B375
B375	NOUN	1178	пыль	dust	home	inherited_from_category	medium	WDH inherited from category B375
B375	VERB	1451	гладить, утюжить	to iron	home	inherited_from_category	medium	WDH inherited from category B375
B38	NOUN	1179	дорога	road	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	ADJ	1180	грязный	dirty	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	ADJ	1181	скользкий	slippery	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1182	перевозка	transportation; carriage	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1183	путь, расстояние	path; route; distance	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1184	райда, олений обоз	reindeer sled train; deer-drawn convoy	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	VERB	1185	ехать	to ride, to drive	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1186	телега	cart; wagon; horse-drawn vehicle	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1187	сани	sled; sledge; sleigh	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1188	саамские сани, кережа	Saami sled; reindeer sled	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1189	передок саней	front part of sled	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1190	копыл	upright support; sled post; vertical brace	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1191	оглобля	shaft	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1192	веревка	rope	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1193	веха	landmark	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1194	зарубка	incision, notch	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1195	колея	rut; track	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1196	лодка	boat	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1197	борт лодки	board	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1198	черпак (в лодке)	bailer; scoop (for boats)	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1199	весло	oar	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1200	уключина весла	oarlock	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	VERB	1201	грести	to row	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1202	парус	sail; canvas; wind-catching fabric	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	VERB	1203	идти на лыжах	to ski	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1204	лыжи	skis	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1205	котомка	backpack; knapsack	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1206	провизия в дорогу	provisions for travel; road food	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1207	мост	bridge	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B38	NOUN	1208	плот	log raft	nautical, tourism, transport, vehicles	inherited_from_category	medium	WDH inherited from category B38
B411	ADJ	1209	молодой	young	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	NOUN	1210	жених	bridegroom	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	NOUN	1211	невеста	bride; fiancée	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	VERB	1212	свататься	to propose marriage	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	NOUN	1213	свадьба	wedding	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	VERB	1214	жениться	to marry	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	NOUN	1215	муж	husband	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	NOUN	1216	жена	wife	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B411	NOUN	1446	друг	friend	person, sociology	inherited_from_category	medium	WDH inherited from category B411
B412	NOUN	1217	вдова	widow	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1218	семья	family	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1219	родители	parents	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1220	отец	father	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1221	крестный отец	godfather	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1222	мать	mother	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1223	мачеха	stepmother	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1224	отчим	stepfather	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1225	сирота	orphan	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	VERB	1226	рожать	to give birth	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	VERB	1230	качать, укачивать (ребенка в колыбели)	to rock; to sway (a baby in a cradle)	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1231	сын	son	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1232	дочь	daughter	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1233	внук	grandson	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1234	брат	brother	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1235	сестра	sister	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1236	дед, дедушка	grandfather	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1237	бабушка	grandmother	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1238	зять	son-in-law	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1239	невестка	daughter-in-law	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1240	дядя	uncle	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1241	двоюродный брат	cousine	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1242	двоюродная сестра	cousin (female)	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1243	золовка, сестра мужа	husband's sister; spouse's sister	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1244	деверь	brother-in-law (husband's side)	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1245	шурин	brother-in-law (wife's side)	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1246	кум	godfather (in mutual ritual kinship); co-parent by baptism; spiritual kin	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1247	тесть	father-in-law (wife's father)	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1248	теща	mother-in-law (wife's mother)	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1249	хозяйка	hostess	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1250	хозяин	host; master of house; male head of household	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B412	NOUN	1251	тезка	namesake	person, sociology	inherited_from_category	medium	WDH inherited from category B412
B413	NOUN	1227	ребенок	child	person	inherited_from_category	medium	WDH inherited from category B413
B413	VERB	1228	пеленать	to swaddle	person	inherited_from_category	medium	WDH inherited from category B413
B413	NOUN	1229	колыбель, зыбка	cradle	person	inherited_from_category	medium	WDH inherited from category B413
B42	VERB	1252	говорить	to say	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	VERB	1253	сказать	to say	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1254	сказка	fairy tale	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1255	загадка	riddle	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	VERB	1256	спрашивать	to ask	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	VERB	1257	просить	to ask; to request; to beg	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1258	русские	Russians	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1259	финны	Finns	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1260	саамы	Saami	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1261	карелы	Karelians	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1262	вепсы	Vepses	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1263	шведы	Swedes	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1264	немцы	Germans	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1431	карельский язык	Karelian language	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1432	русский язык	Russian language	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1433	карел, карелка	Karelian person	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B42	NOUN	1443	разговор	conversation	grammar, linguistics	inherited_from_category	medium	WDH inherited from category B42
B43	NOUN	1265	праздник	holiday; festival; celebration	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1266	гость	guest	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1267	гостинец	present	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1268	дарить	to gift	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1269	танцевать, плясать	to dance	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1270	петь	to sing	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1271	песня	song	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1272	играть, забавляться, развлекаться	to play; to amuse oneself	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1273	кантеле	kantele	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1274	свистеть	to whistle	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1275	звенеть	to jingle	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1276	играть (на гармони)	to play (the accordion)	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1277	веселье	fun	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	VERB	1278	отдыхать	to rest	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1279	кукла	doll	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1280	мяч	ball	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B43	NOUN	1441	артист	actor	dance, folklore, free_time, music	inherited_from_category	medium	WDH inherited from category B43
B51	NOUN	1281	деревня, село	village	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1282	собрание	meeting	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1283	мир	peace	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1284	артель	artel	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1285	род	kin; clan	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1286	племя	tribe	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1287	город	city	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1288	закон	low	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1289	сосед	neighbor	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1297	война	war	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1298	весть	news	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1299	пари	bet; wager	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	VERB	1300	ладить, жить в согласии, мире	to get along; to be at peace	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1301	воля	freedom	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	VERB	1302	встречать	to meet	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1430	помощь	help	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B51	NOUN	1440	армия	army	administration, politics, sociology	inherited_from_category	medium	WDH inherited from category B51
B511	NOUN	1290	школа	school	pedagogy, school, university	inherited_from_category	medium	WDH inherited from category B511
B511	VERB	1291	учить	to teach	pedagogy, school, university	inherited_from_category	medium	WDH inherited from category B511
B511	VERB	1292	читать	to read	pedagogy, school, university	inherited_from_category	medium	WDH inherited from category B511
B511	NOUN	1293	бумага	paper	pedagogy, school, university	inherited_from_category	medium	WDH inherited from category B511
B511	NOUN	1294	карандаш	pencil	pedagogy, school, university	inherited_from_category	medium	WDH inherited from category B511
B511	VERB	1295	писать	to write	pedagogy, school, university	inherited_from_category	medium	WDH inherited from category B511
B511	NOUN	1296	письмо	writing	pedagogy, school, university	inherited_from_category	medium	WDH inherited from category B511
B52	NOUN	1303	бог	god	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1304	церковь	church	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1305	часовня	chapel	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1306	крест	cross	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	ADJ	1307	святой	holy; saint	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1308	поп	priest; Orthodox clergyman	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1309	вера	faith	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	ADJ	1310	поганый	pagan; heathen; ritually impure	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1311	грех	sin	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	VERB	1312	благословлять	to bless	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	VERB	1313	прощать	to forgive (sins); to grant absolution; to show mercy	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1314	рождество	Christmas	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1315	святки	Christmastide	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1316	Троица	Trinity	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1317	пост	fasting	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1318	Пасха	Easter	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1319	крещение	christening, baptising	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1320	мясоед (скоромное время)	meat-eating period; non-fasting time	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1321	колокол	bell	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	VERB	1322	гадать	to tell fortunes	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1323	колдун	sorcerer; wizard	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1324	порча (в поверьях)	hex; curse; evil spell (folk belief)	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1325	черт	devil; demon	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B52	NOUN	1326	леший	forest spirit; Slavic forest guardian	mythology, religion, theology	inherited_from_category	medium	WDH inherited from category B52
B53	NOUN	1445	документ	document	administration, law, politics	inherited_from_category	medium	WDH inherited from category B53
C1	ADJ	1327	пустой, порожний	empty	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADJ	1328	легкий (по весу)	lightweight; not heavy	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADJ	1329	тяжелый (по весу)	heavy; weighty	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1330	количество	quantity	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1331	охапка	armful	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1332	пядь	hand span	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1333	сажень	sazhen	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1334	аршин	arshin	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
